0.29314417,-0.10369454,-1.36022954
-0.45584006,-0.29826676,-1.26524978
0.0448576,-0.56514182,-1.20224736
-0.53306171,-0.82335067,-1.06248666
-0.0806348,-1.01456513,-0.80482346
-0.43661322,-1.04866003,-0.38163237
-0.0754496,-1.0079968,0.04613902
-0.43409909,-1.00415656,0.34361188
-0.13027691,-1.00929989,0.57442926
-0.39575291,-0.99467489,0.78270266
-0.12966084,-0.95186779,0.97519872
-0.2594233,-0.81304399,1.2142951
-0.13537933,-0.72681049,1.31372573
-0.07749502,-0.51019262,1.49877885
0.10162598,-0.16326468,1.71399659
0.09801572,0.17640664,1.77698796
0.18284545,0.43034245,1.64037407
0.18208077,0.62742787,1.39668568
0.31346808,0.84692214,1.16258131
0.47098475,1.22307035,1.06376242
0.36959917,1.44757112,0.71922722
0.4663499,1.55154381,0.2522754
0.34648834,1.55206618,-0.2605977
0.39445897,1.47190767,-0.75686251
0.25172748,1.3124199,-1.2141187
0.32549378,1.15969373,-1.5298883
0.1566529,0.96824864,-1.77856272
0.19615555,0.75012499,-1.94923406
0.11173669,0.58536982,-1.96867225
-0.09256437,0.22193667,-2.13366862
-0.0413383,-0.09902463,-2.11581389
-0.40331217,-0.5746615,-2.15973874
-0.13433421,-0.87103546,-1.87336388
-0.59073135,-1.22208441,-1.60716307
-0.21298329,-1.41997022,-1.13306257
-0.5843817,-1.53137427,-0.60319366
-0.44225496,-1.75801337,-0.25581369
-0.66071733,-1.94798602,0.13022227
-0.51249846,-2.07592817,0.56193369
-0.50149095,-1.9782263,1.17564661
-0.47236461,-1.86579374,1.6581742
-0.20904503,-1.50074307,2.2679099
-0.2323962,-1.08019186,2.70778115
0.03658337,-0.60435788,2.99319426
-0.0005029,-0.15002902,3.06012357
0.35905798,0.40599581,3.07973363
0.19233248,0.84167192,2.80846161
0.50262518,1.20889885,2.38957925
0.55032175,1.70271702,2.06670771
0.42493135,1.85424775,1.31474886
0.57547737,1.93762942,0.59205392
0.45692987,1.96735638,-0.0719982
0.61335299,2.00538815,-0.61049369
0.41549865,1.94579067,-1.15571381
0.53409906,1.83471464,-1.63094143
0.29801836,1.63082718,-2.0753644
0.39255498,1.39317053,-2.40794998
0.0220154,0.97558216,-2.78597901
0.1528242,0.54898999,-2.97590982
-0.07763916,0.21536123,-2.90881271
-0.11210222,-0.19064935,-2.82675725
-0.1974412,-0.50672815,-2.54855737
-0.30796458,-0.84096802,-2.24655289
-0.39864776,-1.186162,-1.91261142
-0.43991711,-1.46828555,-1.47549021
-0.50022308,-1.68931086,-0.97568671
-0.58581136,-1.91969502,-0.51389715
-0.41157016,-1.91920377,0.16014307
-0.52907115,-1.85268045,0.77200033
-0.34889741,-1.72052165,1.3132832
-0.43476473,-1.55650189,1.74393565
-0.24838054,-1.34816231,2.08787802
-0.28398236,-1.09809087,2.34570133
-0.03874319,-0.74954469,2.57799151
-0.08703673,-0.39355828,2.66902294
0.31585478,0.1475035,2.82103784
-0.00746607,0.4633965,2.5566826
0.32621713,0.65346323,2.12196068
0.34689878,1.05210425,1.9213902
0.29623257,1.21134921,1.39993975
0.37450681,1.30278832,0.86198554
0.34864656,1.37157628,0.37615974
0.38892773,1.40354417,-0.0748156
0.45078711,1.49960154,-0.38560652
0.34579426,1.48587918,-0.77594411
0.38432926,1.40744593,-1.15271174
0.3858907,1.38940153,-1.37397468
0.15007923,1.13712265,-1.78201884
0.18329407,0.81564596,-2.10604875
0.13716275,0.62570846,-2.14053078
-0.15948664,0.19119284,-2.35605809
-0.06253228,-0.20471615,-2.3616739
-0.26000011,-0.51310418,-2.15992904
-0.20040328,-0.77735262,-1.85985971
-0.36586788,-1.00930153,-1.50522949
-0.46889175,-1.36303278,-1.27017669
-0.37777834,-1.53210437,-0.78900487
-0.60976921,-1.74738209,-0.39474036
-0.40450258,-1.84277552,0.1090815
-0.64515596,-1.92623278,0.55773141
-0.43101584,-1.95246333,1.00340172
-0.48279521,-1.80680505,1.54415267
-0.47835231,-1.75450441,1.84510582
-0.27124893,-1.50521397,2.27017747
-0.24664828,-1.15257221,2.64304971
-0.09309131,-0.78563887,2.85357526
-0.08032372,-0.44278232,2.88994417
0.19238639,0.01430165,2.93077344
0.1208751,0.41840462,2.77373896
0.22822066,0.65716012,2.35996267
0.34235631,0.97073348,2.02799508
0.36282548,1.23743271,1.6181552
0.35250634,1.36249185,1.06453503
0.51652516,1.5576082,0.64864217
0.34989515,1.61951758,0.12002708
0.51156247,1.64102798,-0.36712294
0.31057127,1.57680658,-0.85389939
0.43132032,1.46508178,-1.27642527
0.06858547,1.13825765,-1.80025314
0.21026053,0.76910616,-2.16883383
-0.03854061,0.4484936,-2.30809982
0.00883918,0.10607544,-2.34652709
-0.16890121,-0.2017693,-2.24035432
-0.03311938,-0.37562928,-1.92801619
-0.18595842,-0.48070114,-1.5540762
-0.08577974,-0.55565593,-1.18954617
-0.23631575,-0.63892732,-0.88010701
-0.15701428,-0.72436639,-0.60664755
-0.26224871,-0.79001065,-0.33971886
-0.20599735,-0.85061526,-0.0987737
-0.20769556,-0.82235175,0.20344139
-0.10469205,-0.69465627,0.53918853
-0.22923432,-0.64921775,0.6905781
-0.0670215,-0.57031813,0.83303321
-0.04553163,-0.35768871,1.05848176
0.08037281,-0.09711073,1.22525481
0.14088642,0.21367679,1.33237713
0.05390057,0.34083184,1.14227749
0.14649617,0.41111372,0.89327709
0.22783478,0.60096929,0.7900759
0.2615371,0.7986761,0.65737749
0.29133833,0.95235488,0.44655172
0.27777319,1.03401721,0.15766276
0.2913742,1.06468519,-0.15183035
0.1354241,0.92393026,-0.58314307
0.24096766,0.80148876,-0.87196647
0.08045499,0.66319161,-1.08503662
0.1361552,0.49675904,-1.24426972
0.1053225,0.42647092,-1.2271743
0.16940527,0.42834402,-1.12007937
0.04575505,0.36758863,-1.09652289
-0.0768946,0.10421835,-1.26183041
0.04855138,-0.01901779,-1.17658428
-0.11685413,-0.12973014,-1.05804028
-0.09466459,-0.30701998,-0.99538343
-0.14073893,-0.41926238,-0.82639699
-0.19967509,-0.56902719,-0.69336766
-0.05896939,-0.55092526,-0.37281773
-0.24651457,-0.58996235,-0.17574187
0.11165494,-0.41221901,0.21238112
-0.44361029,-0.5407351,0.16717832
0.33783201,-0.32509766,0.51327241
-0.25346498,-0.09143409,0.74694351
0.31184384,0.06788606,0.79177462
-0.2993107,0.04696277,0.60004834
0.29643574,0.07453943,0.49952698
-0.25511603,0.06892694,0.37664253
0.24797381,0.06789856,0.28337398
-0.11065693,0.15780374,0.29906854
0.11313546,0.10440884,0.14150949
-0.01473948,0.14494725,0.12383844
-0.09773191,-0.03357027,-0.12169255
0.0909475,-0.01866404,-0.07359366
-0.23338658,-0.16380959,-0.1991572
0.15951105,-0.14040795,-0.08877282
-0.28210618,-0.21230112,-0.10167678
0.05934062,-0.30477256,-0.1111393
-0.26907093,-0.37249622,-0.06631472
0.01679075,-0.41427377,0.01625638
-0.22661573,-0.41799068,0.13373289
0.13919898,-0.2684012,0.38331033
-0.18649921,-0.1800883,0.47931461
0.13622731,-0.10249354,0.51986609
-0.20414758,-0.11199512,0.44233801
0.07472876,-0.14730809,0.35657936
-0.19150133,-0.18363631,0.29669348
0.16704828,-0.08525333,0.39379559
-0.25040917,-0.12694055,0.3028632
0.10021922,-0.17650477,0.23383714
0.07398073,0.08527914,0.50414342
-0.01475593,0.11463204,0.41212533
0.04222537,0.10274607,0.28754593
-0.0351524,0.06572532,0.16506763
0.02237457,0.03020278,0.07846465
0.0485417,0.0869188,0.11121154
0.03520984,0.12680524,0.10389214
-0.00898965,0.09025752,0.00956335
0.09530919,0.13272981,0.02314135
0.08690939,0.23997823,0.08617396
0.19776454,0.39941906,0.15724827
0.00479017,0.38877772,-0.00309596
0.29406586,0.49264205,-0.01527672
-0.00439905,0.50597019,-0.14683862
0.14736709,0.3905195,-0.38618103
0.10088833,0.41333123,-0.40715077
0.1627206,0.44389969,-0.42322303
-0.01484521,0.33662426,-0.58325599
0.19421674,0.32583795,-0.58421094
-0.08233786,0.23200775,-0.66479245
0.05148557,0.06679368,-0.77329828
0.07579075,0.12459268,-0.58861072
-0.18361885,-0.07665526,-0.71540043
0.16521964,-0.06698097,-0.54680348
-0.17582934,-0.08249428,-0.43832984
-0.03778148,-0.25480821,-0.50261282
-0.39711751,-0.57862945,-0.65449516
-0.04538339,-0.71828368,-0.49620648
-0.48772673,-0.90756187,-0.37572034
-0.03765548,-0.94541928,-0.06992232
-0.38226949,-0.89166595,0.28074203
-0.37317752,-1.15182335,0.23474342
-0.17291372,-1.07529542,0.6122171
-0.28698111,-0.95576248,0.93801742
-0.20246699,-0.90111053,1.1011748
-0.29552175,-0.88425031,1.17914497
0.01716848,-0.64376045,1.46087237
-0.17998887,-0.42798256,1.59221264
0.18498038,-0.12731238,1.71875719
0.03038634,0.20196279,1.75966219
0.21866214,0.41737773,1.58015249
0.1170212,0.5857121,1.32304456
0.33447186,0.78556878,1.09580914
0.0809671,0.81860854,0.68497453
0.40991705,0.9194907,0.41012897
0.39988998,1.24496584,0.38183239
0.22675149,1.2244087,-0.08476266
0.18384488,0.99673507,-0.663654
0.24186239,0.87914416,-0.95417118
0.12780278,0.74688417,-1.16888189
0.08256818,0.5242775,-1.39346625
0.0583475,0.33905897,-1.47120945
-0.13236066,0.03083321,-1.60162311
-0.17390946,-0.34168236,-1.67908025
-0.15841068,-0.55293358,-1.46880151
-0.27765058,-0.75543903,-1.22635461
-0.29028428,-0.96694349,-0.97821999
-0.31728693,-1.10114332,-0.63647497
-0.19191943,-1.05350831,-0.13756673
-0.52623071,-1.23121501,0.02691674
-0.11093124,-1.19906971,0.42331236
-0.6193015,-1.30174198,0.59993166
-0.06285498,-1.24710005,0.93110916
-0.38619696,-1.02907209,1.34635639
0.0626174,-0.74564164,1.68270075
-0.3039526,-0.55310973,1.77921202
0.1793259,-0.29961782,1.86058656
-0.10388487,-0.01787699,1.87870128
0.30023611,0.27294929,1.81793742
0.20683203,0.68623668,1.80393191
0.43703866,1.03846311,1.60754027
0.28213945,1.25900742,1.21111299
0.41277708,1.34465082,0.68894269
0.20907634,1.28045883,0.09045634
0.53685317,1.36886955,-0.22245729
0.07496126,1.23366561,-0.72605522
0.56582931,1.22108505,-0.97078497
-0.09259057,0.98836694,-1.38537945
0.69300019,1.04843698,-1.3585974
-0.34703639,0.74653839,-1.71689358
0.62669094,0.61895165,-1.74223206
-0.52116043,0.28264796,-1.93319716
0.36345719,-0.0415911,-1.97492314
-0.64600303,-0.41868402,-1.96430335
0.22882784,-0.64048902,-1.68728551
-0.73495301,-0.91674388,-1.45080941
0.27913525,-0.89872676,-0.88211535
-0.85675595,-1.09018221,-0.63635086
0.32377911,-1.01784638,-0.1160537
-0.88432264,-1.10648676,0.12271003
0.40972467,-0.93450068,0.60332724
-0.7940454,-0.86841044,0.8351355
0.5054366,-0.61000405,1.19538927
-0.59607143,-0.39836494,1.36290563
0.44830131,-0.23282922,1.38899877
-0.4341853,-0.09156877,1.33619821
0.61151632,0.2284131,1.42977306
-0.25279124,0.46897093,1.33015008
0.63323286,0.69341223,1.16117157
-0.00799539,0.95506716,0.99418024
0.66480383,1.17490877,0.73860745
0.17782674,1.39314888,0.4640395
0.61651879,1.49169888,0.05647734
0.03278789,1.33576334,-0.55769856
0.63940344,1.31448628,-0.8737419
-0.00370194,1.19405463,-1.22250848
0.57950542,1.12430066,-1.41820223
-0.06279244,0.96418469,-1.64614998
0.38413125,0.7438644,-1.84295717
-0.14802353,0.49590852,-1.96391052
0.40387418,0.44005085,-1.79539775
-0.29776797,0.21392831,-1.81240997
0.05310385,-0.18041956,-1.92657845
-0.11534912,-0.23482856,-1.56081168
-0.10395448,-0.38761543,-1.34659576
-0.23101739,-0.57224796,-1.15909047
-0.24482086,-0.78522411,-0.98016504
-0.36962593,-1.02178335,-0.79492569
-0.31561273,-1.19096476,-0.50653622
-0.29217094,-1.19196621,-0.05400637
-0.34088485,-1.20198205,0.30382887
-0.27413305,-1.16976728,0.63891077
-0.21347357,-1.01952052,1.01869466
-0.05963663,-0.72077531,1.42974404
-0.14243858,-0.49930942,1.59579115
0.08419855,-0.22981923,1.71187385
0.12313076,0.15247479,1.83785761
0.16338613,0.42395552,1.71440295
0.1886419,0.61624331,1.45376752
0.18540887,0.72145895,1.09789433
0.11899772,0.69051096,0.64190873
0.09023075,0.56826053,0.19054236
0.20235342,0.57531307,-0.00908632
0.19804779,0.66745896,-0.08780795
0.16512379,0.67358397,-0.26523711
0.28963806,0.76443198,-0.32606925
0.08796908,0.71781656,-0.54006111
0.24505134,0.66152936,-0.70908167
0.09903155,0.62197918,-0.81236514
0.16214872,0.52977211,-0.9368166
0.11489538,0.48824263,-0.95928256
0.1551566,0.46431247,-0.94742182
0.01131857,0.34521888,-1.02579901
-0.10278937,0.03897482,-1.24070692
0.02143771,-0.10121358,-1.15685346
-0.18421123,-0.26179822,-1.06727186
-0.01093996,-0.35032004,-0.87447257
-0.35850869,-0.57849357,-0.8314003
-0.03138397,-0.67654458,-0.59793719
-0.28802268,-0.67845803,-0.2832792
0.03788489,-0.5718957,0.08064359
-0.47839719,-0.72702289,0.08176282
0.15312743,-0.63767098,0.37368666
-0.32240707,-0.4884804,0.64317806
-0.03445007,-0.54312951,0.61286924
-0.30930746,-0.5873625,0.61512995
0.01926947,-0.52818328,0.73364322
-0.30035218,-0.51775556,0.76313371
0.09200646,-0.40666293,0.8845576
-0.20758235,-0.2927257,0.95242777
0.09185659,-0.20323326,0.94877664
-0.03557694,-0.01657157,1.01614074
-0.04605708,-0.04571647,0.79890056
0.01457024,-0.01778333,0.68875753
0.04468387,0.07645573,0.65746767
0.0827294,0.18747147,0.62062782
0.03503987,0.22805719,0.48705281
0.1339742,0.29902079,0.39705923
0.11427587,0.40024542,0.33313636
0.05650139,0.37279784,0.12231925
0.03434843,0.27649138,-0.10906723
0.15183813,0.31663473,-0.13114853
-0.06255587,0.22716987,-0.29068558
0.0677293,0.11338654,-0.41738962
-0.11684057,-0.01588652,-0.50137461
0.14249475,0.00934,-0.37612097
-0.22279949,-0.10492905,-0.42172903
0.0226635,-0.24718972,-0.45238247
-0.04937406,-0.17066705,-0.21575022
-0.23479473,-0.37319491,-0.32608542
0.04667499,-0.36428114,-0.14325695
-0.06989453,-0.21575788,0.14176947
0.06026764,-0.10484558,0.29047292
-0.09188516,-0.07844815,0.29313418
0.12405773,0.01386239,0.35328366
-0.1183649,0.0143496,0.28248826
-0.06671146,-0.15476554,0.05539547
0.13377788,-0.00142938,0.24463615
-0.30904018,-0.17956932,0.02044415
0.32944931,-0.03765374,0.21234613
-0.28749061,-0.00131925,0.21963097
0.2461768,-0.00443914,0.17517698
-0.11117762,0.11516901,0.26283324
0.14081805,0.10885603,0.17203124
0.07561327,0.26365879,0.26149125
0.17583699,0.38617798,0.25522947
0.18033226,0.54188373,0.24658821
0.13740987,0.5805143,0.0758019
0.39399809,0.8109562,0.11768715
-0.03504101,0.72974287,-0.22917361
0.31052593,0.63469352,-0.49960283
0.02969319,0.60652918,-0.62325069
0.39443987,0.69949831,-0.59382269
-0.04473005,0.63626208,-0.7540821
0.12658941,0.37430013,-1.06364708
-0.03009046,0.22844419,-1.11970011
-0.04165192,0.00070076,-1.20323378
-0.11586537,-0.20113107,-1.17666142
-0.07066909,-0.3225799,-1.01420527
-0.27801852,-0.54347886,-0.94563125
-0.19928164,-0.75906298,-0.81850179
-0.24024283,-0.83186786,-0.50807243
-0.24766058,-0.90013595,-0.23024641
-0.11868433,-0.80085668,0.18282046
-0.26555532,-0.76548673,0.42371152
-0.21556257,-0.82035726,0.51798182
-0.33557115,-0.91903682,0.56699289
-0.10888625,-0.84773898,0.80627313
-0.29332909,-0.78294527,0.97219663
0.00686046,-0.60972049,1.19558763
-0.12258623,-0.37344855,1.38761406
0.13325069,-0.10829662,1.50115388
0.04048665,0.16631012,1.52303038
0.18361287,0.36412714,1.38157858
0.06630841,0.46888671,1.11460008
0.28885045,0.62755539,0.92082872
0.16693109,0.77750735,0.70755661
0.46478275,1.03207667,0.59443797
0.30686876,1.26498909,0.40478417
0.27518342,1.20005122,-0.11655942
0.32480336,1.16783167,-0.48664805
0.19541049,1.05218344,-0.86018266
0.33722236,1.00477622,-1.0598102
0.00421653,0.76771236,-1.39694299
0.26513763,0.59691098,-1.53263892
-0.07271054,0.40306327,-1.61435853
0.1278211,0.19933891,-1.63227375
-0.3115861,-0.1621686,-1.74345092
0.17363801,-0.2576118,-1.45898787
-0.28230066,-0.31319186,-1.16007669
-0.02414296,-0.48121254,-1.01372525
-0.3326151,-0.63549904,-0.83104019
-0.03019833,-0.68054304,-0.52753685
-0.46711403,-0.85566551,-0.39826441
-0.18419569,-1.04836164,-0.25859065
-0.1928408,-0.89314136,0.26027035
-0.26813076,-0.87784734,0.49405541
-0.04014604,-0.70062517,0.84076125
-0.32459205,-0.67740561,0.91442372
0.04483067,-0.54942803,1.07188248
-0.28783273,-0.47932383,1.10315741
0.19988161,-0.25470345,1.26197502
-0.2436967,-0.14067597,1.21263829
0.26388672,0.02272724,1.18784301
-0.2156928,0.0806826,1.01329002
0.27062819,0.15737758,0.87325512
-0.06469745,0.29248693,0.79523272
0.1637469,0.28357198,0.54747747
0.06141465,0.37247196,0.44728513
0.09722256,0.35662314,0.23471055
0.0343037,0.309504,0.03600946
0.17195775,0.35902346,-0.01416408
-0.01980809,0.31389906,-0.16430435
0.08440684,0.21695692,-0.32419838
-0.13808204,0.03339465,-0.51125004
0.11935373,-0.00867278,-0.46619835
-0.14090658,-0.05647254,-0.42281859
