-0.329043,-0.449344,0.018176,-0.006209
-0.439815,-0.540749,-0.155538,-0.099099
-0.413535,-0.539736,0.041138,-0.010842
-0.251637,-0.360789,0.09953,0.179701
-0.176209,-0.309036,-0.052108,0.057651
-0.142258,-0.26935,0.008572,0.008489
-0.351309,-0.432237,-0.224794,-0.191862
-0.160508,-0.246532,0.272923,0.160438
-0.227795,-0.275231,-0.217518,-0.007442
-0.159492,-0.281367,0.092152,-0.022083
-0.159957,-0.204217,-0.028378,0.058553
-0.090481,-0.169083,0.030824,0.035728
-0.027992,-0.083003,0.033756,0.072486
0.10402,0.056189,0.09587,0.129736
-0.020543,-0.047039,-0.177481,-0.114297
-0.178528,-0.201203,-0.068473,-0.184847
-0.294727,-0.281657,-0.052999,-0.086628
-0.319725,-0.345326,-0.028639,-0.039254
-0.299247,-0.357755,-0.008198,0.005757
-0.318704,-0.400081,-0.064147,-0.033412
-0.272939,-0.368804,0.029938,0.02658
-0.30736,-0.397591,-0.088393,-0.030724
-0.183458,-0.289639,0.115963,0.096731
-0.028354,-0.110165,0.067913,0.177089
-0.060898,-0.152177,-0.116179,-0.052165
0.032553,-0.03195,0.143049,0.080142
-0.112118,-0.124108,-0.199862,-0.099677
-0.172242,-0.216665,0.01197,-0.110513
0.02814,0.027109,0.2172,0.241122
0.082394,0.055435,-0.091599,0.058927
0.205329,0.156424,0.139236,0.0771
0.231031,0.25535,0.000338,0.079054
0.30874,0.327195,0.082602,0.061239
0.445389,0.50628,0.141958,0.165993
0.446054,0.524753,-0.032204,0.01774
0.476951,0.57065,0.099024,0.026503
0.366049,0.507465,-0.075485,-0.066859
0.358511,0.487061,0.084749,-0.018405
0.339191,0.489486,0.01366,0.019121
0.466476,0.586718,0.157351,0.118238
0.413243,0.54536,-0.073793,-0.024274
0.354784,0.470739,0.025417,-0.078297
0.193674,0.343952,-0.088588,-0.123055
0.181812,0.303504,0.0759,-0.02223
0.035833,0.151948,-0.138541,-0.120667
0.146175,0.210062,0.186563,0.075283
0.225169,0.303984,0.020061,0.124085
0.037821,0.067163,-0.212389,-0.223543
0.008016,0.053057,0.115911,-0.040035
-0.115546,-0.043579,-0.140119,-0.072084
-0.136277,-0.137456,0.015573,-0.07475
-0.061979,-0.051092,0.077267,0.097398
-0.078,-0.099525,-0.086031,-0.025829
-0.126173,-0.164382,-0.027227,-0.074486
-0.17432,-0.190955,-0.028792,-0.033776
-0.282475,-0.314556,-0.115252,-0.11656
-0.192939,-0.243027,0.120481,0.071194
-0.289746,-0.336918,-0.182696,-0.076521
-0.284496,-0.378709,0.037463,-0.051423
-0.325927,-0.383937,-0.06823,-0.008579
-0.305116,-0.403085,-0.007727,-0.014111
-0.312033,-0.403683,-0.040435,-0.005854
-0.437655,-0.540815,-0.156136,-0.142343
-0.357217,-0.466912,0.113355,0.058831
-0.337505,-0.436024,-0.08082,0.042493
-0.30593,-0.447898,-0.011757,-0.018563
-0.132572,-0.243148,0.14733,0.18355
-0.100442,-0.200854,-0.088498,0.040759
-0.075816,-0.179925,0.024417,-0.010983
0.193376,0.146397,0.266043,0.299358
0.243726,0.215999,-0.097863,0.075394
0.290562,0.260279,0.085627,0.004186
0.285098,0.345183,0.024181,0.05402
0.283445,0.343995,0.01255,-0.003549
0.207627,0.287639,-0.036011,-0.06243
0.121789,0.20646,-0.025368,-0.080661
0.258698,0.341312,0.186905,0.145737
0.242893,0.320998,-0.085936,0.008708
0.296618,0.343013,0.104426,0.016903
0.25482,0.350225,-0.029345,0.005076
0.335138,0.409602,0.118448,0.064605
0.351039,0.450469,0.009229,0.04849
0.512157,0.598955,0.188153,0.15153
0.496507,0.617599,-0.045782,0.024199
0.624678,0.738951,0.201022,0.110714
0.586962,0.759458,-0.038633,0.023673
0.459112,0.613735,-0.046853,-0.146726
0.339664,0.530381,0.011995,-0.087169
0.408077,0.588202,0.137045,0.087446
0.523904,0.678668,0.096147,0.130778
0.622583,0.756275,0.094369,0.095537
0.605937,0.760697,0.01268,0.003169
0.501229,0.674869,-0.023161,-0.09083
0.583928,0.774922,0.190929,0.103846
0.533016,0.732062,-0.061925,-0.010121
0.521148,0.684812,0.076378,-0.037585
0.433996,0.63255,-0.020622,-0.041336
0.553453,0.724944,0.193084,0.114359
0.507044,0.688769,-0.065201,-0.006473
0.690738,0.839923,0.26879,0.157209
0.638357,0.839178,-0.081447,0.017135
0.570815,0.736408,0.032395,-0.103606
0.588862,0.809923,0.130213,0.072449
0.616946,0.824404,0.04234,0.049609
0.487963,0.676984,-0.077352,-0.12979
0.470946,0.665779,0.116397,-0.008069
0.349166,0.553101,-0.089023,-0.080345
0.276504,0.431025,0.018656,-0.098536
0.025874,0.18588,-0.185872,-0.221775
0.030868,0.138617,0.126969,-0.023525
-0.019886,0.080272,-0.079691,-0.012199
0.032924,0.054585,0.063214,0.002777
0.005995,0.038977,-0.040629,-0.00486
-0.056696,-0.05141,-0.053199,-0.083749
0.046126,0.056354,0.139401,0.105775
-0.079242,-0.067391,-0.195813,-0.105549
-0.020161,-0.044941,0.135479,0.009662
-0.033219,-0.010771,-0.051495,0.041544
0.007935,-0.019901,0.029293,-0.001024
0.030908,0.029206,0.020469,0.041449
0.055046,0.049113,0.007882,0.020339
0.061411,0.062387,0.006269,0.007498
0.113919,0.12367,0.058273,0.056484
0.240846,0.259391,0.108059,0.136393
0.313107,0.340071,0.029592,0.080711
0.354814,0.3965,0.052285,0.041549
0.380487,0.458213,0.051714,0.048127
0.342783,0.437928,-0.013751,-0.023552
0.291,0.396432,0.008882,-0.045027
0.251305,0.367841,0.013967,-0.022154
0.203741,0.31079,-0.012292,-0.041105
0.13748,0.231972,-0.023886,-0.06501
0.088225,0.172011,-0.004303,-0.046276
0.284551,0.353635,0.221694,0.199382
0.316893,0.382419,-0.06206,0.056646
0.48965,0.531076,0.212277,0.136528
0.567991,0.678531,0.049344,0.141043
0.545244,0.648826,-0.007102,-0.035829
0.605629,0.756098,0.157789,0.086499
0.584983,0.766883,-0.008289,0.02299
0.694503,0.862304,0.181833,0.100907
0.627973,0.834058,-0.052745,-0.015738
0.631145,0.81905,0.10674,-0.011737
0.643216,0.869906,0.076705,0.063594
0.547367,0.754031,-0.056053,-0.090005
0.42554,0.628711,-0.001493,-0.11783
0.558833,0.767255,0.23079,0.161058
0.542199,0.73372,-0.066681,0.014661
0.655052,0.805626,0.194765,0.078784
0.610319,0.814847,-0.030142,0.019832
0.61089,0.787661,0.081429,-0.018656
0.540346,0.753867,0.000967,-0.025803
0.545672,0.742091,0.083776,0.007728
0.590195,0.791425,0.091645,0.072277
0.591156,0.778613,0.027336,0.011377
0.502886,0.689513,-0.019779,-0.079303
0.548538,0.741932,0.147279,0.061507
0.293146,0.491072,-0.244838,-0.220224
0.175322,0.326882,0.059537,-0.159725
0.075174,0.253417,-0.03801,-0.039985
0.116559,0.212356,0.060053,0.008006
-0.060928,0.015852,-0.186426,-0.168226
-0.141939,-0.107151,0.014082,-0.117091
-0.070214,-0.027976,0.087083,0.101097
-0.000417,-0.008082,-0.008995,0.055462
-0.00243,-0.030757,-0.021178,-0.023443
-0.031526,-0.041379,-0.011722,-0.023584
0.000656,-0.003122,0.04027,0.035609
-0.071613,-0.075326,-0.096053,-0.067785
-0.005122,-0.020632,0.105851,0.047561
0.052986,0.058022,0.013456,0.086701
0.108101,0.088681,0.025523,0.032803
0.077364,0.081732,-0.029726,-0.020364
0.194574,0.208876,0.145458,0.116945
0.329805,0.366035,0.083592,0.1631
0.290966,0.322811,-0.072897,-0.04701
0.223597,0.284009,0.015621,-0.066394
0.166458,0.262294,-0.003122,-0.024688
0.045066,0.124471,-0.092981,-0.122473
-0.167525,-0.103831,-0.141431,-0.220439
-0.131723,-0.086431,0.123849,0.03128
-0.044727,-0.022548,0.016147,0.106856
0.03383,-0.001913,0.021734,0.039827
0.077654,0.058268,0.032142,0.048452
0.026026,0.020959,-0.063711,-0.046223
0.096309,0.09788,0.109681,0.063862
0.117764,0.142188,-0.015311,0.049387
0.074688,0.081107,-0.04167,-0.063372
0.145876,0.174245,0.118944,0.08058
0.151977,0.19271,-0.03419,0.029729
0.062932,0.084542,-0.071035,-0.111042
0.063536,0.106849,0.0711,0.010921
0.012096,0.058917,-0.067547,-0.031471
-0.036954,-0.021973,-0.02267,-0.074041
-0.166487,-0.143362,-0.10218,-0.11842
-0.2261,-0.227513,-0.017547,-0.075548
-0.13237,-0.146474,0.090053,0.097622
-0.117537,-0.158279,-0.067682,0.010382
-0.129906,-0.192271,-0.015102,-0.042748
-0.13692,-0.173875,-0.001363,0.005911
-0.21935,-0.26166,-0.103666,-0.086869
-0.094403,-0.146661,0.152975,0.107415
-0.075893,-0.112009,-0.073001,0.04647
-0.078052,-0.147333,-0.011426,-0.045352
-0.113714,-0.142753,-0.020313,-0.015274
-0.133455,-0.165548,-0.024691,-0.024382
-0.380375,-0.414838,-0.250152,-0.250866
-0.366446,-0.420973,0.115939,-0.017719
-0.285113,-0.329531,0.003138,0.11971
0.003983,-0.110973,0.196843,0.237822
-0.086279,-0.172258,-0.22128,-0.070343
-0.010522,-0.101267,0.154004,0.023881
-0.11433,-0.119398,-0.143669,-0.032246
0.011152,-0.040717,0.155418,0.072361
-0.163614,-0.166859,-0.234964,-0.126252
-0.218316,-0.267546,0.027082,-0.115271
-0.339944,-0.344486,-0.113989,-0.075395
-0.369788,-0.433616,-0.02848,-0.071894
-0.413381,-0.484116,-0.063559,-0.042304
-0.230338,-0.333882,0.15336,0.158344
-0.115233,-0.217279,-0.014341,0.126649
-0.04946,-0.168911,0.010334,0.029073
2.1e-05,-0.069474,0.039999,0.065061
0.12121,0.076611,0.092812,0.129012
0.006537,-0.016242,-0.16397,-0.104852
0.119155,0.102994,0.199168,0.08897
0.096541,0.133849,-0.085961,0.037648
0.084085,0.076065,0.006282,-0.061095
0.014237,0.051326,-0.031804,-0.038382
-0.031238,-0.006688,-0.023832,-0.051556
0.023203,0.042168,0.07301,0.05561
0.013196,0.025144,-0.048646,-0.002625
0.048312,0.042269,0.049256,0.014991
0.007678,0.022012,-0.050067,-0.021528
-0.112293,-0.11109,-0.099115,-0.134936
-0.013696,-0.008016,0.158128,0.098066
-0.048926,-0.040543,-0.116943,-0.008454
0.023407,-0.012923,0.09571,0.023329
-0.089488,-0.082113,-0.138179,-0.073509
0.041001,0.016983,0.178412,0.093131
0.019322,0.031995,-0.093923,0.025004
-0.070325,-0.099643,-0.074278,-0.137277
-0.070937,-0.063165,0.064137,0.018957
-0.043896,-0.040877,-0.00949,0.039464
-0.134477,-0.159243,-0.111789,-0.111896
-0.131497,-0.154034,0.055548,-0.006785
-0.316805,-0.329697,-0.216357,-0.165186
-0.275423,-0.333785,0.109106,-0.006815
-0.149129,-0.186172,0.061341,0.165297
-0.101027,-0.190395,-0.05463,0.012124
-0.031169,-0.108904,0.071321,0.055458
-0.140747,-0.181035,-0.14634,-0.086317
-0.084028,-0.135057,0.108335,0.027002
-0.019423,-0.034461,0.018048,0.103321
0.050939,0.005106,0.022873,0.043217
0.025597,0.003666,-0.034647,-0.018128
0.07784,0.069399,0.074919,0.051126
0.016191,0.027736,-0.086668,-0.042354
-0.036038,-0.037265,-0.012139,-0.073365
-0.114253,-0.095215,-0.051826,-0.059658
-0.131338,-0.134069,-0.001783,-0.028932
-0.139722,-0.152213,-0.018393,-0.007592
-0.14846,-0.18019,-0.023483,-0.020596
-0.179183,-0.217189,-0.038363,-0.036637
-0.200477,-0.244515,-0.023329,-0.028378
-0.141288,-0.190393,0.047135,0.055003
-0.082373,-0.135859,0.006512,0.058939
0.049437,-0.009722,0.098486,0.119252
0.16542,0.129639,0.058571,0.129522
0.341155,0.319295,0.14134,0.172924
0.219726,0.241336,-0.165533,-0.096945
0.396811,0.432791,0.292222,0.155645
0.34298,0.451678,-0.125645,0.028803
0.364204,0.421124,0.087464,-0.037933
0.354167,0.482539,0.038923,0.051766
0.286786,0.394448,-0.051732,-0.072097
0.386204,0.495648,0.1781,0.101425
0.359826,0.486496,-0.057858,0.013414
0.47502,0.569203,0.171529,0.085943
0.438162,0.577437,-0.043726,0.015146
0.31788,0.434472,-0.056242,-0.14165
0.121879,0.267007,-0.084066,-0.171153
-0.005822,0.121995,-0.033469,-0.12337
-0.154165,-0.059608,-0.105678,-0.145801
-0.17277,-0.130756,0.029525,-0.040495
-0.173707,-0.159536,-0.026113,0.004129
-0.191965,-0.224745,-0.044471,-0.045284
-0.068355,-0.11064,0.123812,0.115116
0.145331,0.106202,0.129717,0.227014
0.348884,0.304483,0.109328,0.194375
0.370307,0.365129,-0.019465,0.030869
0.424561,0.467048,0.110294,0.062672
0.464578,0.563467,0.054876,0.082996
0.509696,0.61545,0.0663,0.049773
0.549517,0.682678,0.078351,0.06239
0.542876,0.693434,0.027584,0.013365
0.592882,0.754346,0.113491,0.062746
0.52606,0.706843,-0.037266,-0.035793
0.554949,0.727061,0.122066,0.02537
0.502041,0.698583,-0.018165,-0.010259
0.530733,0.701213,0.101064,0.018886
0.622814,0.810815,0.130732,0.127247
0.647316,0.824235,0.026117,0.036374
0.594328,0.775502,0.016515,-0.047113
0.6213,0.825852,0.122794,0.053623
0.664404,0.875417,0.074075,0.073988
0.693132,0.891554,0.070351,0.034658
0.848927,1.061307,0.22035,0.178655
0.754213,0.98662,-0.100309,-0.054279
0.819144,1.041238,0.214371,0.047794
0.677959,0.960129,-0.099072,-0.061464
0.610357,0.844629,0.065965,-0.097517
0.74594,1.011577,0.236089,0.189628
0.667576,0.906242,-0.115648,-0.053866
0.721719,0.927072,0.191835,0.023347
0.645191,0.90645,-0.033723,-0.00057
0.558029,0.772777,0.002441,-0.110153
0.768412,1.002559,0.325075,0.243877
0.713514,0.947141,-0.128844,-0.005607
0.921744,1.109426,0.338281,0.159538
0.898149,1.175095,-0.03593,0.080987
0.966548,1.197915,0.167207,0.030393
0.858197,1.162317,-0.023448,-0.033034
0.902565,1.188451,0.175883,0.042759
0.708274,1.023161,-0.133378,-0.135761
0.717794,0.991041,0.182937,-0.012863
0.660948,0.963228,-0.005468,0.013694
0.889734,1.127981,0.303786,0.204593
0.871934,1.137315,-0.050537,0.044356
0.882646,1.11474,0.124641,-0.019722
0.936511,1.233963,0.155113,0.123669
0.914726,1.201878,0.016456,6.6e-05
0.881139,1.1679,0.086188,-0.0233
0.880547,1.191692,0.10543,0.043498
0.975326,1.276152,0.166488,0.118024
1.034801,1.335707,0.103358,0.089861
0.975059,1.278437,0.02129,-0.040605
1.070956,1.392832,0.239205,0.123169
1.001181,1.347363,-0.032188,-0.00983
1.098721,1.415517,0.241639,0.085489
1.011755,1.376224,-0.029636,-0.009848
1.00236,1.329773,0.133859,-0.023519
0.995004,1.359032,0.102972,0.055827
0.950117,1.288001,0.036146,-0.030034
0.942306,1.275352,0.119517,0.012711
0.816942,1.154445,-0.036771,-0.085985
0.956704,1.267448,0.285103,0.141458
0.831453,1.159767,-0.124653,-0.059008
0.84792,1.119933,0.176466,-0.023486
0.817639,1.143805,0.04922,0.050756
0.815556,1.092532,0.06843,-0.011419
0.902685,1.188295,0.182765,0.117421
1.076545,1.363531,0.203239,0.209078
0.99833,1.284957,-0.061212,-0.055006
1.066098,1.365569,0.24326,0.072226
1.019336,1.376427,0.011826,0.037
1.056472,1.375627,0.153386,0.025281
1.08381,1.439742,0.123371,0.086774
1.114882,1.458042,0.110615,0.051171
1.122803,1.476039,0.11158,0.040234
1.021114,1.384795,0.006342,-0.066723
1.180684,1.542885,0.318258,0.180565
1.166839,1.550175,-0.004762,0.056845
1.187661,1.530524,0.155469,0.000199
1.133889,1.533213,0.071469,0.019481
0.978669,1.36078,-0.032046,-0.137938
0.963544,1.343608,0.172402,0.008598
0.866746,1.246058,-0.021343,-0.043212
1.05456,1.379687,0.316056,0.175417
1.074217,1.421198,0.013987,0.090226
1.157613,1.461007,0.188257,0.05974
1.08128,1.444148,0.016127,-0.00462
1.079397,1.429562,0.139835,0.005672
0.90301,1.280262,-0.068635,-0.120415
0.907594,1.254672,0.181922,0.003262
0.955321,1.315598,0.117053,0.109998
0.971998,1.284041,0.066187,0.016212
0.923501,1.239411,0.059385,-0.025186
0.942358,1.266243,0.13633,0.04973
0.963007,1.286724,0.091247,0.055724
1.130493,1.441725,0.250487,0.183911
1.097938,1.428645,-0.010794,0.017046
1.103068,1.425172,0.151281,0.002253
1.012844,1.386575,0.023145,-0.020927
1.059624,1.411563,0.180437,0.055777
1.043696,1.410505,0.058074,0.03699
1.06896,1.41041,0.133028,0.031575
0.975164,1.334403,0.00448,-0.048514
0.952822,1.297415,0.122205,-0.010749
0.885877,1.240439,0.030877,-0.019968
0.824186,1.148043,0.050174,-0.054798
0.971123,1.290703,0.2608,0.175869
0.819827,1.133425,-0.156907,-0.107664
0.932363,1.20571,0.299702,0.078987
0.839359,1.17645,-0.071091,0.007094
0.733966,1.000812,0.015153,-0.148347
0.621061,0.927132,0.038066,-0.059583
0.579394,0.854899,0.044562,-0.026388
0.542177,0.78582,0.030389,-0.027455
0.464528,0.683999,-0.008896,-0.069098
0.454412,0.654919,0.074575,-0.003062
0.432967,0.622037,0.01633,-0.000842
0.6509,0.812931,0.266993,0.215362
0.552732,0.728631,-0.158233,-0.055212
0.690701,0.836676,0.274227,0.095752
0.645696,0.871312,-0.050501,0.048867
0.749978,0.92432,0.18231,0.064797
0.630068,0.86305,-0.083088,-0.053779
0.563257,0.769466,0.056955,-0.086046
0.427356,0.665346,-0.042652,-0.08688
0.499691,0.699013,0.164221,0.065618
0.508396,0.704064,0.004424,0.044547
0.543815,0.699844,0.081397,0.016093
0.344124,0.523207,-0.151193,-0.167464
0.399078,0.558003,0.198539,0.03957
0.341024,0.522528,-0.073156,0.002072
0.329952,0.445012,0.044396,-0.055304
0.394371,0.53653,0.118877,0.100468
0.425378,0.550446,0.012505,0.041145
0.457754,0.572392,0.071348,0.026489
0.450469,0.589537,0.02949,0.019951
0.438136,0.576772,0.033595,-0.005192
0.458052,0.60569,0.072827,0.036727
0.409863,0.55985,-0.019459,-0.030854
0.252677,0.394852,-0.086803,-0.156978
0.287333,0.429595,0.146463,0.042708
0.269201,0.407499,-0.038634,0.015744
0.243807,0.332535,0.008517,-0.056557
0.139885,0.245551,-0.051742,-0.082286
0.106933,0.194598,0.025055,-0.037247
0.090492,0.169659,0.000729,-0.004308
0.031816,0.083975,-0.050461,-0.067168
-0.010011,0.030077,-0.002674,-0.047229
0.058363,0.092389,0.081821,0.074714
0.023471,0.043025,-0.079054,-0.031373
0.079439,0.080866,0.090119,0.032863
0.192334,0.220357,0.090567,0.142701
0.319554,0.334671,0.077111,0.121079
0.490868,0.526545,0.156265,0.178974
0.536943,0.611379,0.014942,0.072809
0.452584,0.551975,-0.034127,-0.081912
0.384722,0.52792,0.03944,-0.042035
0.40234,0.559396,0.074223,0.044965
0.402616,0.544399,0.014855,0.009409
0.397371,0.528893,0.040125,-0.004189
0.371199,0.510335,0.018558,-0.008459
0.430191,0.563465,0.105534,0.06614
0.505693,0.642671,0.081135,0.096692
0.49747,0.629371,0.003715,-0.002979
0.471193,0.616106,0.044046,-0.016625
0.377584,0.541312,-0.033809,-0.06762
0.425229,0.578364,0.129324,0.049836
0.576807,0.735338,0.154755,0.183472
0.466073,0.606922,-0.142193,-0.105962
0.431305,0.572238,0.106903,-0.051512
0.349431,0.537439,-0.030176,-0.020488
0.293867,0.435136,-0.001103,-0.075486
0.112227,0.254206,-0.116753,-0.164758
0.166864,0.27929,0.153188,0.043641
0.004856,0.11119,-0.201762,-0.127937
-0.018664,0.019595,0.067223,-0.081438
-0.213473,-0.14707,-0.186422,-0.148757
-0.129444,-0.132941,0.146541,0.032637
-0.301173,-0.293809,-0.24304,-0.132862
-0.233763,-0.301489,0.129305,-0.005933
-0.254206,-0.282581,-0.082687,0.031214
-0.172672,-0.265664,0.049625,0.025698
-0.314048,-0.37971,-0.183187,-0.123079
-0.290583,-0.378587,0.072328,-0.014927
-0.412662,-0.473114,-0.173909,-0.089784
-0.417427,-0.530438,0.011122,-0.059096
-0.440455,-0.534167,-0.060702,-0.003384
-0.464061,-0.597029,-0.071647,-0.057855
-0.529594,-0.665343,-0.088744,-0.078504
-0.429969,-0.574951,0.078114,0.083039
-0.402414,-0.549082,-0.082337,0.030085
-0.410046,-0.579725,-0.051359,-0.048465
-0.522142,-0.66253,-0.130914,-0.108748
-0.694349,-0.840659,-0.169302,-0.19358
-0.692238,-0.848012,0.019923,-0.015736
-0.688826,-0.862776,-0.09582,0.001144
-0.653572,-0.876414,-0.039215,-0.015163
-0.60969,-0.824547,-0.026844,0.03455
-0.589132,-0.809189,-0.066564,0.000169
-0.485608,-0.702622,0.04415,0.081811
